%time,field.header.seq,field.header.stamp,field.header.frame_id,field.twist.linear.x,field.twist.linear.y,field.twist.linear.z,field.twist.angular.x,field.twist.angular.y,field.twist.angular.z
1627477680693993181,5769,1627477680652169216,base_link,0.0210102240202,0.0205776032131,0.0324061543201,0.00289784604684,0.000464940210804,-0.00333028333262
1627477680729305607,5770,1627477680684169216,base_link,0.0209297126704,0.0207069870194,0.0325736622188,-0.00233551277779,0.000937220349442,-0.000489211874083
1627477680760573051,5771,1627477680684169216,base_link,0.0209297126704,0.0207069870194,0.0325736622188,-0.00233551277779,0.000937220349442,-0.000489211874083
1627477680793838806,5772,1627477680749169216,base_link,0.0205173558707,0.0206796953912,0.0325170362714,0.000959699158557,0.00265135755762,-0.000246548792347
1627477680828076141,5773,1627477680782169216,base_link,0.0203450926075,0.0207125685522,0.0325262259929,-0.000612219213508,0.0025351382792,-0.00096717197448
1627477680860550758,5774,1627477680817365056,base_link,0.0200393770982,0.0206163113996,0.0325668481826,0.00155853328761,0.000248651602305,-0.00489821610972
1627477680893900075,5775,1627477680849365056,base_link,0.0198211400757,0.0204570724206,0.0325183719389,-5.30862016603e-05,0.000383209669963,-0.000880678417161
1627477680929007158,5776,1627477680882365056,base_link,0.0198681306012,0.0206115818119,0.0324845273963,-0.00159833685029,0.00214308127761,-0.000718798255548
1627477680960909043,5777,1627477680914581120,base_link,0.0197589499332,0.0206280814629,0.0325666458206,0.00168778607622,-3.20165418088e-05,-0.00431661494076
1627477680994038018,5778,1627477680947581120,base_link,0.0198630461186,0.0207919132536,0.032804132032,-0.000691160093993,0.000557630206458,-6.90696761012e-05
1627477681028287266,5779,1627477680982581120,base_link,0.0195084260361,0.0206028384169,0.0327764330101,-0.00224054884166,0.00139784195926,-0.000809435034171
1627477681060757735,5780,1627477681014782080,base_link,0.0192707773968,0.0204588871156,0.0326500772477,0.00108377472498,-6.94314949214e-05,-0.0036556085106
1627477681094008395,5781,1627477681047782080,base_link,0.0192268606513,0.0204674227764,0.0328577245868,0.000534103717655,0.00285896286368,0.000971964676864
1627477681128438843,5782,1627477681079782080,base_link,0.0191040202431,0.0204080189514,0.0328430254865,-0.00283212028444,0.00274258409627,-0.00290279951878
1627477681160816096,5783,1627477681112990720,base_link,0.0190713293061,0.0204396331256,0.0328789373574,0.00197553797625,0.00284310989082,-0.00263142492622
1627477681193845586,5784,1627477681147990720,base_link,0.0191429129561,0.0205308019406,0.0330882795254,0.000361341633834,0.000148708932102,-0.000939693301916
1627477681228965335,5785,1627477681179990720,base_link,0.0188348692119,0.0203713062203,0.0328694543592,-0.0014327467652,-0.000104585196823,-0.00122748524882
1627477681260631216,5786,1627477681212990720,base_link,0.018641413513,0.0201854081266,0.0328076070347,0.00286979856901,6.37421617284e-05,-0.00419568642974
1627477681293856399,5787,1627477681244990720,base_link,0.0187237647481,0.0201930948732,0.0329088518736,-0.00184792047366,0.00157530256547,-0.00401717517525
1627477681327642913,5788,1627477681277990720,base_link,0.018635123468,0.0201429129947,0.0329231679943,-0.000300759682432,0.00315543590114,-0.00421081995592
1627477681360542171,5789,1627477681311213696,base_link,0.01864229801,0.02007184574,0.0328470893798,0.00163736741524,0.00197065458633,-0.000372813316062
1627477681393814886,5790,1627477681346213696,base_link,0.0188672782264,0.0202516777712,0.032973540198,-0.0019811373204,0.000851222197525,0.000170603627339
1627477681428041154,5791,1627477681378213696,base_link,0.0186494161242,0.0200137633811,0.0328721528768,-0.000141093856655,0.00089581659995,-0.00322653213516
1627477681460845084,5792,1627477681411213696,base_link,0.0185370746266,0.0197805469727,0.0326468258962,0.000345747219399,0.000137728755362,0.000784592702985
1627477681493952881,5793,1627477681443213696,base_link,0.0186555343822,0.0198546158733,0.0326443343114,-0.00344751821831,0.000327836023644,-0.00054563768208
1627477681528754754,5794,1627477681476213696,base_link,0.0186342738185,0.0198113188934,0.0326230171018,0.00234314496629,0.00125549396034,-0.0044306544587
1627477681560583378,5795,1627477681511213696,base_link,0.0187188184198,0.0197995193071,0.0324902594412,-0.000490847742185,0.00113272876479,0.000743319047615
1627477681593810475,5796,1627477681543213696,base_link,0.0189559013592,0.0199839703865,0.0325566484567,-0.00187644921243,2.49198637903e-06,-0.00172510859556
1627477681628045684,5797,1627477681576213696,base_link,0.018876372689,0.0198337037121,0.0325529779064,0.0014355618041,0.000547834206372,-0.00278707058169
1627477681660601072,5798,1627477681608213696,base_link,0.0189528245123,0.0197877719176,0.0326016248199,-0.00151009869296,0.000563591369428,0.00213062716648
1627477681693844360,5799,1627477681641213696,base_link,0.0188832552699,0.0197574349805,0.0325275262876,-0.00022167887073,0.000559601234272,-0.00622266624123
1627477681727861834,5800,1627477681676213696,base_link,0.0189330877306,0.019674762975,0.0324594958993,-0.000658347969875,0.000370351481251,0.00519952690229
1627477681760820801,5801,1627477681708213696,base_link,0.0191279027735,0.0198619086639,0.032465928385,-0.00324697233737,0.00049037206918,-0.00280581298284
1627477681794415606,5802,1627477681741213696,base_link,0.0192306730086,0.019891846098,0.0324453840748,0.00269083539024,0.000294377678074,-0.00470189191401
1627477681827229217,5803,1627477681773213696,base_link,0.0191101065501,0.0197575618478,0.032313887946,-0.00120254559442,-7.68527388573e-06,0.00371420942247
1627477681860462002,5804,1627477681806213696,base_link,0.0191964227594,0.0198265698767,0.032194855032,-0.00157571351156,-0.000141303171404,-0.00330274109729
1627477681893843193,5805,1627477681841213696,base_link,0.0191466311377,0.0197232599355,0.0322208815053,0.00109136069659,0.000864351459313,-0.00288889277726
1627477681927309394,5806,1627477681873213696,base_link,0.0191234603854,0.0196344805765,0.0321752408544,-0.00104117416777,0.000747816171497,0.000825427239761
1627477681960606912,5807,1627477681906213696,base_link,0.0193613960928,0.0198200801546,0.0321409449663,-0.00194987421855,0.000507528427988,-0.00354482769035
1627477681995581021,5808,1627477681938213696,base_link,0.019435761348,0.0198279987633,0.0321291248759,0.00397828314453,0.000375647447072,-0.00254677399062
1627477682027911259,5809,1627477681972213696,base_link,0.0193676888127,0.019750411345,0.0320533380654,-0.00123833911493,0.00026668002829,-0.000474383821711
1627477682060539271,5810,1627477682005213696,base_link,0.0194525477157,0.0198244508946,0.0320614083471,0.000447336002253,0.000424288911745,-0.00506340060383
1627477682093862680,5811,1627477682037213696,base_link,0.0193173052729,0.0195779292182,0.0321035036908,0.00116156658623,0.000950051879045,0.00464756088331
1627477682128173036,5812,1627477682070213696,base_link,0.019513463862,0.0196491729043,0.0320651615308,-0.00194462994114,0.000449206563644,-0.00195795670152
1627477682160634652,5813,1627477682105213696,base_link,0.0195936241406,0.0196453590389,0.0320109773474,-0.000747841433622,0.000455218250863,-0.00549904070795
1627477682195998696,5814,1627477682138213696,base_link,0.0197252323422,0.0196046102937,0.0320498262174,0.00108987465501,0.000760018301662,0.00238169822842
1627477682228288891,5815,1627477682170213696,base_link,0.0198908388838,0.0197468468962,0.0320279026553,-0.00254962639883,2.56695784628e-06,-0.00127103575505
1627477682260467103,5816,1627477682203213696,base_link,0.0197800956434,0.0196217771323,0.0318992377673,0.000952115631662,0.000470679020509,-0.00340943830088
1627477682293865071,5817,1627477682235213696,base_link,0.0197000557991,0.0194432841958,0.031770386893,0.000265635200776,0.000454284483567,0.00342070241459
1627477682328589766,5818,1627477682268213696,base_link,0.0198978853236,0.0195653044042,0.0317653681811,-0.00196159561165,0.00027620466426,-0.0014352297876
1627477682360542388,5819,1627477682303213696,base_link,0.02000865846,0.0196415147465,0.0317691858466,0.000565524562262,0.000470473081805,-0.00400814041495
1627477682394266377,5820,1627477682335213696,base_link,0.0201199211814,0.0196022178177,0.031779839309,0.00119404948782,0.00105219241232,0.00161715992726
1627477682427733647,5821,1627477682368213696,base_link,0.0202914032524,0.0197457891261,0.031772367348,-0.00169160799123,0.00031651975587,-0.000887558795512
1627477682460883903,5822,1627477682400213696,base_link,0.0201732589306,0.0196135584071,0.0316503150879,0.0032185614109,0.00109059363604,-0.00252343178727
1627477682493901992,5823,1627477682433213696,base_link,0.0203039857122,0.019639140225,0.0316435793641,0.00221267109737,0.000706580583937,0.00176316278521
1627477682528204597,5824,1627477682468213696,base_link,0.0203452455699,0.01960965379,0.0315335510973,-0.00173494603951,0.000392461428419,-0.000478194328025
1627477682560656566,5825,1627477682500213696,base_link,0.0204193125476,0.0195108078576,0.0315920708758,0.0017230308149,0.000185451703146,-0.00151341315359
1627477682595850833,5826,1627477682533213696,base_link,0.0207044674046,0.019559690462,0.0314731972428,-0.000147679354995,-0.000525247887708,0.00406900420785
1627477682628584551,5827,1627477682565213696,base_link,0.0207670585012,0.0194314984982,0.0314276339492,0.0004952554591,-0.000988338026218,-0.00234120618552
1627477682661021744,5828,1627477682598213696,base_link,0.0206011293322,0.019207960159,0.0313537005599,0.00215484341606,-0.000213415944017,-0.00383076397702
1627477682694146960,5829,1627477682633213696,base_link,0.0207659948811,0.0191684164809,0.031164896609,0.00141232949682,-0.00128420372494,0.00171306938864
1627477682731009987,5830,1627477682665213696,base_link,0.0207539536742,0.018972785551,0.0311309494726,-0.000898173544556,-0.000815641367808,-0.00114593212493
1627477682760881714,5831,1627477682698213696,base_link,0.0207989769296,0.0189461810254,0.031014342639,-0.000485356897116,-0.000970720662735,-0.00391506403685
1627477682794002761,5832,1627477682730213696,base_link,0.0209637327378,0.0189113187831,0.0311205682761,0.00341862509958,0.000223165960051,0.00128872552887
